name_canon,name_raw,births
BHEEM,BHEEM,1
BHIVAN,BHIVAN,1
BHUMI,BHUMI,1
BHUVAN,BHUVAN,1
BHUVANA,BHUVANA,1
BHUVANIKAREDDY,BHUVANIKAREDDY,1
BHUVI,BHUVI,1
BHUVIKA,BHUVIKA,1
BIANCA,BIANCA,38
BIANEL,BIANEL,1
BIANKA,BIANKA,4
BIANNEY,BIANNEY,1
BIBBY,BIBBY,1
BIBI,BIBI,2
BIBI AISHA,BIBI AISHA,2
BIBI HAJIRA,BIBI HAJIRA,1
BIBI MARINA,BIBI MARINA,1
BIBI SHAIESTA,BIBI SHAIESTA,1
BIBIANNA,BIBIANNA,1
BICTOR,BICTOR,1
BIDEN,BIDEN,1
BIDHAN,BIDHAN,1
BIEL,BIEL,1
BIGG,BIGG,1
BIJON,BIJON,1
BIKALPA,BIKALPA,1
BILAL,BILAL,4
BILAWAL,BILAWAL,1
BILEN,BILEN,1
BILGE,BILGE,1
BILLIE,BILLIE,26
BILLY,BILLY,9
BILLY JACK,BILLY JACK,1
BILLY JOE,BILLY JOE,1
BILLY'E,BILLY'E,1
BIMORI,BIMORI,1
BINDU,BINDU,1
BINNIE,BINNIE,1
BINTA,BINTA,1
BINYAMEEN,BINYAMEEN,1
BIOSIO,BIOSIO,1
BIPIN KRISHNA,BIPIN KRISHNA,1
BIRANE,BIRANE,1
BIRDI,BIRDI,1
BIRDIE,BIRDIE,38
BIRDIE LILIANA,BIRDIE LILIANA,1
BIRDY,BIRDY,1
BIRUH,BIRUH,1
BIRUK,BIRUK,1
BISHOP,BISHOP,14
BISTIROSE,BISTIROSE,1
BITANIA,BITANIA,1
BIURLYN,BIURLYN,1
BIXBY,BIXBY,2
BJORN,BJORN,8
BJORN,BJÖRN,4
BK,BK,1
BLADIMIR,BLADIMIR,1
BLAIKLEY,BLAIKLEY,1
BLAINE,BLAINE,8
BLAIR,BLAIR,49
BLAIRE,BLAIRE,8
BLAISE,BLAISE,13
BLAIZE,BLAIZE,3
BLAKE,BLAKE,141
BLAKELEE,BLAKELEE,5
BLAKELEY,BLAKELEY,2
BLAKELY,BLAKELY,48
BLAKELYNN,BLAKELYNN,1
BLAKLEY,BLAKLEY,2
BLANCA,BLANCA,15
BLANE,BLANE,1
BLANTON,BLANTON,1
BLAS,BLAS,2
BLASIANN,BLASIANN,1
BLAYKE,BLAYKE,5
BLAYKLEY,BLAYKLEY,1
BLAYNE,BLAYNE,5
BLAYZE,BLAYZE,3
BLAZ'IN,BLAZ'IN,1
BLAZE,BLAZE,15
BLEINIER,BLEINIER,1
BLESS,BLESS,1
BLESSED,BLESSED,1
BLESSENCE,BLESSENCE,1
BLESSIN,BLESSIN,2
BLESSING,BLESSING,5
BLEU,BLEU,1
BLISS,BLISS,3
BLOOM,BLOOM,3
BLOSOM,BLOSOM,1
BLOSSOM,BLOSSOM,1
BLU,BLU,8
BLUE,BLUE,8
BLUE JAY,BLUE JAY,1
BLUE SKYE,BLUE SKYE,2
BLUE'RAIN,BLUE'RAIN,1
BLUEBERRY,BLUEBERRY,1
BLUES,BLUES,1
BLYTHE,BLYTHE,8
BLYTHE-BELLE,BLYTHE-BELLE,1
BO,BO,18
BO'NITTA,BO'NITTA,1
BOAZ,BOAZ,12
BOB,BOB,1
BOBBE,BOBBE,1
BOBBI,BOBBI,4
BOBBI RAY,BOBBI RAY,1
BOBBIE,BOBBIE,2
BOBBIEJEAN,BOBBIEJEAN,1
BOBBY,BOBBY,7
BODE,BODE,13
BODEE,BODEE,2
BODEMER,BODEMER,1
BODEN,BODEN,9
BODEY,BODEY,1
BODHE,BODHE,1
BODHI,BODHI,73
BODHIN,BODHIN,1
BODI,BODI,3
BODIE,BODIE,24
BOEDY,BOEDY,2
BOEN,BOEN,2
BOEVI,BOEVI,1
BOGDAN,BOGDAN,1
BOHANNON,BOHANNON,1
BOHDAN,BOHDAN,1
BOHDANA,BOHDANA,1
BOHDEN,BOHDEN,1
BOIN,BOIN,1
BOJU,BOJU,1
BOMI,BOMI,1
BONAMY,BONAMY,1
BONAVENTURE,BONAVENTURE,1
BOND,BOND,2
BONHAM,BONHAM,1
BONI,BONI,1
BONIFACIO,BONIFACIO,2
BONITA,BONITA,2
BONNIE,BONNIE,48
BONNIE-BELLA,BONNIE-BELLA,1
BONNIE-CLAIRE,BONNIE-CLAIRE,1
BONNY,BONNY,1
BOOKER,BOOKER,7
BOOMER,BOOMER,2
BOONE,BOONE,29
BORA,BORA,1
BORJA,BORJA,1
BORNA,BORNA,2
BOSCO,BOSCO,1
BOSS,BOSS,1
BOSTON,BOSTON,10
BOSTYN,BOSTYN,1
BOUBACAR,BOUBACAR,4
BOUKANDOU NDEUMBOU,BOUKANDOU NDEUMBOU,1
BOURBON,BOURBON,1
BOURDAIN,BOURDAIN,1
BOWDRIE,BOWDRIE,1
BOWEN,BOWEN,56
BOWIE,BOWIE,30
BOWMAN,BOWMAN,4
BOYD,BOYD,6
BOYKA,BOYKA,1
BOZE,BOZE,1
BRACE,BRACE,1
BRACKEN,BRACKEN,1
BRAD,BRAD,3
BRADDAX,BRADDAX,1
BRADDOCK,BRADDOCK,1
BRADEN,BRADEN,12
BRADFORD,BRADFORD,2
BRADIAN,BRADIAN,1
BRADIE,BRADIE,4
BRADLEE,BRADLEE,2
BRADLEY,BRADLEY,35
BRADLY,BRADLY,1
BRADY,BRADY,65
BRADYN,BRADYN,1
BRAE'LII,BRAE'LII,1
BRAEDEN,BRAEDEN,9
BRAEDYN,BRAEDYN,1
BRAELEIGH,BRAELEIGH,2
BRAELIN,BRAELIN,1
BRAELYN,BRAELYN,9
BRAELYNN,BRAELYNN,8
BRAEON,BRAEON,1
BRAESON,BRAESON,1
BRAESYN,BRAESYN,2
BRAHIAN,BRAHIAN,1
BRAHM,BRAHM,2
BRAHMA,BRAHMA,1
BRAHMI,BRAHMI,2
BRAIAN,BRAIAN,1
BRAIDAN,BRAIDAN,1
BRAIDEN,BRAIDEN,1
BRAILA,BRAILA,1
BRAILEY,BRAILEY,1
BRAILYN,BRAILYN,1
BRAILYNN,BRAILYNN,1
BRAISLEY,BRAISLEY,1
BRAISY,BRAISY,1
BRALEY,BRALEY,1
BRALLAN,BRALLAN,1
BRALYN,BRALYN,1
BRAM,BRAM,1
BRANCH,BRANCH,2
BRANDALYN,BRANDALYN,1
BRANDEN,BRANDEN,1
BRANDI,BRANDI,2
BRANDII,BRANDII,1
BRANDO,BRANDO,2
BRANDON,BRANDON,124
BRANDON LEE,BRANDON LEE,1
BRANDT,BRANDT,1
BRANDTLEY,BRANDTLEY,1
BRANDY,BRANDY,1
BRANDYNN,BRANDYNN,1
BRANHAM,BRANHAM,1
BRANIA,BRANIA,1
BRANN,BRANN,1
BRANNON,BRANNON,1
BRANSEN,BRANSEN,1
BRANSON,BRANSON,13
BRANT,BRANT,5
BRANTLEE,BRANTLEE,1
BRANTLEY,BRANTLEY,16
BRANTLY,BRANTLY,1
BRANTON,BRANTON,1
BRANWEN,BRANWEN,1
BRANZEN,BRANZEN,1
BRASLIN,BRASLIN,1
BRAULIO,BRAULIO,4
BRAUN,BRAUN,1
BRAUNSON,BRAUNSON,1
BRAVE,BRAVE,4
BRAVEN,BRAVEN,1
BRAVERLY,BRAVERLY,1
BRAVO,BRAVO,1
BRAXON,BRAXON,1
BRAXTON,BRAXTON,60
BRAXTYN,BRAXTYN,1
BRAXTYNN,BRAXTYNN,1
BRAXXDEN,BRAXXDEN,1
BRAYAH,BRAYAH,1
BRAYAM,BRAYAM,1
BRAYAN,BRAYAN,27
BRAYCE,BRAYCE,1
BRAYDAN,BRAYDAN,1
BRAYDE,BRAYDE,1
BRAYDEE,BRAYDEE,1
BRAYDEN,BRAYDEN,91
BRAYDENN,BRAYDENN,1
BRAYDON,BRAYDON,6
BRAYDYN,BRAYDYN,1
BRAYEN,BRAYEN,1
BRAYLEE,BRAYLEE,5
BRAYLEIGH,BRAYLEIGH,2
BRAYLEN,BRAYLEN,9
BRAYLENN,BRAYLENN,1
BRAYLEY,BRAYLEY,1
BRAYLIE,BRAYLIE,1
BRAYLIN,BRAYLIN,3
BRAYLON,BRAYLON,10
BRAYLYN,BRAYLYN,2
BRAYON,BRAYON,1
BRAYSEN,BRAYSEN,2
BRAYSON,BRAYSON,6
BRAYTON,BRAYTON,1
BRAZE,BRAZE,1
BRAZEN,BRAZEN,1
BRAZIL,BRAZIL,1
BRAZOS,BRAZOS,9
BRE'ANNI,BRE'ANNI,1
BRE'ASIA,BRE'ASIA,2
BRE'JUAN,BRE'JUAN,1
BRE'LAH,BRE'LAH,1
BRE'ZJAR,BRE'ZJAR,1
BREA,BREA,3
BREANA,BREANA,1
BREANN,BREANN,1
BREANNA,BREANNA,4
BREANNE,BREANNE,2
BRECCAN,BRECCAN,1
BRECK,BRECK,8
BRECKEN,BRECKEN,9
BRECKIN,BRECKIN,1
BRECKLYN,BRECKLYN,1
BRECKLYNN,BRECKLYNN,1
BRECKYN,BRECKYN,4
BREDESEN,BREDESEN,1
BREE,BREE,7
BREELY,BREELY,1
BREELYN,BREELYN,3
BREENA,BREENA,1
BREES,BREES,2
BREEZE,BREEZE,3
BREIKER,BREIKER,1
BREINDEL,BREINDEL,1
BREITEN,BREITEN,1
BREK,BREK,1
BREKLYN,BREKLYN,1
BREKYN,BREKYN,1
BRELLA,BRELLA,1
BRELYNN,BRELYNN,2
BREMI,BREMI,1
BRENAN,BRENAN,1
BRENDA,BRENDA,10
BRENDA ROSE,BRENDA ROSE,1
BRENDAN,BRENDAN,8
BRENDEN,BRENDEN,4
BRENDON,BRENDON,3
BRENEK,BRENEK,1
BRENLEIGH,BRENLEIGH,1
BRENLEY,BRENLEY,1
BRENLYN,BRENLYN,1
BRENNA,BRENNA,2
BRENNAN,BRENNAN,16
BRENNEN,BRENNEN,1
BRENNER,BRENNER,2
BRENNON,BRENNON,2
BRENO,BRENO,1
BRENON,BRENON,1
BRENSTON,BRENSTON,1
BRENT,BRENT,9
BRENTLEE,BRENTLEE,1
BRENTLEY,BRENTLEY,1
BRENTLYN,BRENTLYN,1
BRENTON,BRENTON,7
BRENYN,BRENYN,1
BREON,BREON,2
BREONNA,BREONNA,1
BRESHNA,BRESHNA,1
BRETON,BRETON,1
BRETT,BRETT,6
BRETTANY,BRETTANY,1
BRETTLEY,BRETTLEY,1
BREUER,BREUER,1
BREVIN,BREVIN,1
BREWER,BREWER,8
BREXLEY,BREXLEY,2
BREXTON,BREXTON,7
BREYA,BREYA,1
BREYAH,BREYAH,1
BREYLEN,BREYLEN,1
BREYSI,BREYSI,1
BREYSON,BREYSON,1
BRI'ANNE,BRI'ANNE,1
BRI'AYR,BRI'AYR,1
BRI'AYRA,BRI'AYRA,1
BRI'ELLA,BRI'ELLA,1
BRI'ELLE,BRI'ELLE,1
BRIA,BRIA,11
BRIAH,BRIAH,1
BRIALAN,BRIALAN,1
BRIAN,BRIAN,45
BRIAN LUKE,BRIAN LUKE,1
BRIANA,BRIANA,37
BRIANI,BRIANI,2
BRIANNA,BRIANNA,92
BRIANNA JAMILETH,BRIANNA JAMILETH,1
BRIANNALY,BRIANNALY,1
BRIANNE,BRIANNE,1
BRIANNI,BRIANNI,1
BRIANY,BRIANY,5
BRIAR,BRIAR,26
BRIARROSE,BRIARROSE,1
BRIATNA,BRIATNA,1
BRIATNNY,BRIATNNY,1
BRIATTNA,BRIATTNA,1
BRICE,BRICE,2
BRICEN,BRICEN,1
BRICESON,BRICESON,1
BRICEYDA,BRICEYDA,1
BRICIA,BRICIA,1
BRICKS,BRICKS,1
BRICKSTON,BRICKSTON,1
BRIDGE,BRIDGE,1
BRIDGER,BRIDGER,9
BRIDGES,BRIDGES,1
BRIDGET,BRIDGET,14
BRIDGETT,BRIDGETT,1
BRIDGETTE,BRIDGETTE,7
BRIDON,BRIDON,1
BRIE,BRIE,3
BRIEANNA,BRIEANNA,1
BRIELLA,BRIELLA,30
BRIELLA KATE,BRIELLA KATE,1
BRIELLE,BRIELLE,68
BRIENNE,BRIENNE,3
BRIEZY,BRIEZY,1
BRIGAN,BRIGAN,2
BRIGETTE,BRIGETTE,1
BRIGGS,BRIGGS,31
BRIGHAM,BRIGHAM,1
BRIGHT,BRIGHT,2
BRIGHTON,BRIGHTON,11
BRIGHTONN,BRIGHTONN,1
BRIGHTYN,BRIGHTYN,1
BRIGID,BRIGID,4
BRIGITTE,BRIGITTE,6
BRIGSTON,BRIGSTON,1
BRIHANA,BRIHANA,1
BRIHAT,BRIHAT,1
BRII'A,BRII'A,1
BRIKELLE,BRIKELLE,1
BRILEY,BRILEY,1
BRILLITH,BRILLITH,1
BRILYN,BRILYN,1
BRIM,BRIM,1
BRINDA,BRINDA,1
BRINKER,BRINKER,1
BRINKLEY,BRINKLEY,1
BRINKLI,BRINKLI,1
BRINLEE,BRINLEE,2
BRINLEY,BRINLEY,23
BRINNA,BRINNA,2
BRIO,BRIO,1
BRIONNE,BRIONNE,1
BRIONNI,BRIONNI,1
BRISA,BRISA,12
BRISAIS,BRISAIS,1
BRISCOE,BRISCOE,3
BRISEIDA,BRISEIDA,2
BRISEIS,BRISEIS,4
BRISELA,BRISELA,1
BRISEYDA,BRISEYDA,1
BRISHA,BRISHA,2
BRISHNA,BRISHNA,1
BRISLEY,BRISLEY,1
BRISSA,BRISSA,4
BRISTOL,BRISTOL,11
BRISYN,BRISYN,1
BRITAIN,BRITAIN,3
BRITANI,BRITANI,1
BRITANY,BRITANY,1
BRITHANY,BRITHANY,2
BRITNEY,BRITNEY,14
BRITTANY,BRITTANY,24
BRITTEN,BRITTEN,3
BRITTNEY,BRITTNEY,4
BRITTON,BRITTON,6
BRITZAIDA,BRITZAIDA,1
BRIX,BRIX,2
BRIXEN,BRIXEN,2
BRIXLEE,BRIXLEE,1
BRIXSEN,BRIXSEN,1
BRIXTON,BRIXTON,10
BRIXX,BRIXX,1
BRIZA,BRIZA,2
BRIZEDA,BRIZEDA,1
BRIZETTE,BRIZETTE,2
BROADIE,BROADIE,1
BROCK,BROCK,21
BRODERICK,BRODERICK,3
BRODIE,BRODIE,26
BRODRIC,BRODRIC,1
BRODRICK,BRODRICK,2
BRODY,BRODY,63
BROLY,BROLY,3
BRONCO,BRONCO,2
BRONISLAV,BRONISLAV,1
BRONIUS,BRONIUS,1
BRONNY,BRONNY,1
BRONSON,BRONSON,8
BRONSUN,BRONSUN,1
BRONTE,BRONTE,1
BRONWYN,BRONWYN,3
BRONX,BRONX,4
BRONXX,BRONXX,2
BROOK,BROOK,6
BROOKE,BROOKE,57
BROOKE-MARIE,BROOKE-MARIE,1
BROOKELEE,BROOKELEE,1
BROOKELYNN,BROOKELYNN,3
BROOKLINN,BROOKLINN,1
BROOKLYN,BROOKLYN,136
BROOKLYN TU,BROOKLYN TU,1
BROOKLYNN,BROOKLYNN,22
BROOKLYNNE,BROOKLYNNE,3
BROOKS,BROOKS,216
BRUCE,BRUCE,33
BRUGES,BRUGES,1
BRUNA,BRUNA,2
BRUNO,BRUNO,37
BRUWYN,BRUWYN,1
BRY'ANI,BRY'ANI,1
BRY'LEIGH,BRY'LEIGH,1
BRYAN,BRYAN,59
BRYANA,BRYANA,5
BRYANNA,BRYANNA,4
BRYANT,BRYANT,12
BRYAR,BRYAR,1
BRYASIA,BRYASIA,1
BRYCE,BRYCE,44
BRYCELYNN,BRYCELYNN,1
BRYCEN,BRYCEN,7
BRYCIN,BRYCIN,1
BRYCLYN,BRYCLYN,1
BRYELLA,BRYELLA,1
BRYIAH,BRYIAH,1
BRYINA,BRYINA,1
BRYLEE,BRYLEE,7
BRYLEIGH,BRYLEIGH,4
BRYLEY,BRYLEY,1
BRYLIANCE,BRYLIANCE,1
BRYLIN,BRYLIN,1
BRYLYNN,BRYLYNN,2
BRYN,BRYN,13
BRYNLEE,BRYNLEE,39
BRYNLEIGH,BRYNLEIGH,8
BRYNLEY,BRYNLEY,4
BRYNLIE,BRYNLIE,1
BRYNN,BRYNN,43
BRYNNA,BRYNNA,1
BRYNNE,BRYNNE,2
BRYNNLEE,BRYNNLEE,3
BRYNNLEIGH,BRYNNLEIGH,2
BRYNNLEY,BRYNNLEY,2
BRYON,BRYON,1
BRYR,BRYR,1
BRYSEN,BRYSEN,3
BRYSON,BRYSON,74
BRYSONN,BRYSONN,1
BRYTON,BRYTON,2
BRYXTON,BRYXTON,1
BUBBA,BUBBA,1
BUCKLEY,BUCKLEY,3
BUDDY,BUDDY,3
BUGSY,BUGSY,1
BULMA,BULMA,1
BULMARO,BULMARO,1
BUMI,BUMI,1
BUNIECHI,BUNIECHI,1
BUNNY,BUNNY,1
BURAK,BURAK,2
BURAQ,BURAQ,1
BURGUNDI,BURGUNDI,1
BURHAN,BURHAN,1
BURHANUDDIN,BURHANUDDIN,3
BURKE,BURKE,1
BURNES,BURNES,1
BURNS,BURNS,1
BURROW,BURROW,1
BURTON,BURTON,2
BURUK,BURUK,2
BUTCH,BUTCH,1
BUVIKA,BUVIKA,1
BYLER,BYLER,1
BYRDEE,BYRDEE,1
BYRDIE,BYRDIE,1
BYRINA,BYRINA,1
BYRON,BYRON,15
C'MARI,C'MARI,1
CA'HLANI,CA'HLANI,1
CA'LIYAH,CA'LIYAH,1
CA'MARION,CA'MARION,1
CA'MELLO,CA'MELLO,1
CA'MORIE,CA'MORIE,1
CA'VIER,CA'VIER,1
CABELL,CABELL,1
CACHE,CACHE,1
CACI,CACI,1
CADDO,CADDO,1
CADE,CADE,40
CADEAU,CADEAU,1
CADELYNN,CADELYNN,1
CADEN,CADEN,67
CADENCE,CADENCE,20
CADENCIA,CADENCIA,1
CADOGAN,CADOGAN,1
CAEDEN,CAEDEN,3
CAEDMON,CAEDMON,1
CAEL,CAEL,2
CAELAN,CAELAN,1
CAELEN,CAELEN,1
CAELI,CAELI,2
CAELIN,CAELIN,1
CAELIX,CAELIX,1
CAELLUM,CAELLUM,2
CAELUM,CAELUM,4
CAELY,CAELY,1
CAENIN,CAENIN,1
CAESAR,CAESAR,3
CAESON,CAESON,1
CAETANA,CAETANA,1
CAETANO,CAETANO,1
CAHLAN,CAHLAN,1
CAHLIL,CAHLIL,1
CAI,CAI,1
CAI'DYN,CAI'DYN,1
CAIA,CAIA,1
CAIAH,CAIAH,1
CAIDEN,CAIDEN,17
CAIDENCE,CAIDENCE,2
CAIDYN,CAIDYN,2
CAIJHA,CAIJHA,1
CAILANY,CAILANY,1
CAILEN,CAILEN,1
CAILEY,CAILEY,2
CAILIN,CAILIN,1
CAILYN,CAILYN,1
CAIN,CAIN,6
CAINAN,CAINAN,1
CAINE,CAINE,5
CAIO,CAIO,2
CAIRA,CAIRA,1
CAIRO,CAIRO,23
CAIRO-JAMES,CAIRO-JAMES,1
CAISEN,CAISEN,1
CAISLEIGH,CAISLEIGH,1
CAISON,CAISON,3
CAITLIN,CAITLIN,4
CAITLYN,CAITLYN,10
CAITLYNN,CAITLYNN,1
CAIUS,CAIUS,7
CAIYA,CAIYA,2
CAL,CAL,12
CALAHAN,CALAHAN,1
CALAIS,CALAIS,1
CALAN,CALAN,2
CALANEI,CALANEI,1
CALANI,CALANI,1
CALASIA,CALASIA,1
CALAYA,CALAYA,1
CALDER,CALDER,11
CALE,CALE,2
CALEAH,CALEAH,1
CALEB,CALEB,292
CALEB,CALÈB,1
CALEB EZEKIEL,CALEB EZEKIEL,1
CALEESI,CALEESI,2
CALEN,CALEN,2
CALET,CALET,1
CALETH,CALETH,1
CALI,CALI,22
CALIA,CALIA,4
CALIAH,CALIAH,1
CALIAN,CALIAN,3
CALIANA,CALIANA,4
CALIANN,CALIANN,1
CALIANNA,CALIANNA,1
CALIEL,CALIEL,3
CALIHAN,CALIHAN,1
CALIN,CALIN,1
CALINA,CALINA,4
CALISTA,CALISTA,6
CALISTO,CALISTO,1
CALIX,CALIX,3
CALIXTA,CALIXTA,1
CALIXTO,CALIXTO,1
CALIYAH,CALIYAH,2
CALLA,CALLA,11
CALLAGHAN,CALLAGHAN,1
CALLAH,CALLAH,1
CALLAHAN,CALLAHAN,21
CALLAN,CALLAN,45
CALLAWAY,CALLAWAY,4
CALLEE,CALLEE,1
CALLEN,CALLEN,17
CALLEY,CALLEY,1
CALLI,CALLI,3
CALLIA,CALLIA,1
CALLIE,CALLIE,48
CALLIESE,CALLIESE,1
CALLIHAN,CALLIHAN,1
CALLIOPE,CALLIOPE,19
CALLIOPE-REINE,CALLIOPE-REINE,1
CALLISTA,CALLISTA,2
CALLOM,CALLOM,1
CALLOWAY,CALLOWAY,1
CALLUM,CALLUM,65
CALLYN,CALLYN,2
CALON,CALON,1
CALTON,CALTON,1
CALUM,CALUM,16
CALVARY,CALVARY,1
CALVERT,CALVERT,1
CALVEY,CALVEY,1
CALVIN,CALVIN,118
CALYN,CALYN,1
CALYPSO,CALYPSO,2
CAM,CAM,2
CAM'RYIOUN,CAM'RYIOUN,1
CAMARI,CAMARI,1
CAMARIA,CAMARIA,1
CAMARIE,CAMARIE,1
CAMARII,CAMARII,1
CAMBELLE,CAMBELLE,1
CAMBREE,CAMBREE,3
CAMBRI,CAMBRI,2
CAMBRIA,CAMBRIA,4
CAMBRIDGE,CAMBRIDGE,1
CAMBRIE,CAMBRIE,2
CAMBRY,CAMBRY,2
CAMDEN,CAMDEN,62
CAMDON,CAMDON,1
CAMDYN,CAMDYN,8
CAMELA,CAMELA,2
CAMELIA,CAMELIA,2
CAMELLA,CAMELLA,1
CAMELLIA,CAMELLIA,7
CAMELLO,CAMELLO,1
CAMELO,CAMELO,1
CAMERAN,CAMERAN,7
CAMERON,CAMERON,237
CAMERYN,CAMERYN,1
CAMI,CAMI,1
CAMIAH,CAMIAH,1
CAMILA,CAMILA,573
CAMILA,CAMILÁ,1
CAMILA,CAMÍLA,1
CAMILA BRIELLE,CAMILA BRIELLE,1
CAMILA JAYLIN,CAMILA JAYLIN,1
CAMILAH,CAMILAH,1
CAMILIA,CAMILIA,1
CAMILLA,CAMILLA,75
CAMILLE,CAMILLE,72
CAMILLO,CAMILLO,1
CAMILO,CAMILO,33
CAMIYAH,CAMIYAH,2
CAMLIA,CAMLIA,1
CAMLYN,CAMLYN,1
CAMON,CAMON,1
CAMPBELL,CAMPBELL,44
CAMPION,CAMPION,2
CAMRANH,CAMRANH,1
CAMREIGH,CAMREIGH,1
CAMREN,CAMREN,1
CAMRIN,CAMRIN,1
CAMRON,CAMRON,1
CAMRYN,CAMRYN,31
CAMYLA,CAMYLA,1
CANAAN,CANAAN,5
CANDACE,CANDACE,2
CANDELARIA,CANDELARIA,1
CANDELARIA MARIANA,CANDELARIA MARIANA,1
CANDENCE,CANDENCE,1
CANDICE,CANDICE,1
CANDICE SAMANTHA,CANDICE SAMANTHA,1
CANDON,CANDON,1
CANDY,CANDY,1
CANEK,CANEK,1
CANELO,CANELO,1
CANNAN,CANNAN,1
CANNON,CANNON,29
CANON,CANON,8
CANYON,CANYON,12
CAP,CAP,1
CAPE,CAPE,1
CAPELLA,CAPELLA,2
CAPRI,CAPRI,16
CAPRICE,CAPRICE,1
CAPTAIN,CAPTAIN,3
CAR'MONI,CAR'MONI,1
CARA,CARA,6
CARALINE,CARALINE,1
CARALYN,CARALYN,1
CARALYNE,CARALYNE,1
CARAMIA,CARAMIA,1
CARAWAY,CARAWAY,1
CARDAI,CARDAI,1
CARDEN,CARDEN,2
CARDER,CARDER,1
CARDIFF,CARDIFF,1
CARDINAL,CARDINAL,1
CARDON,CARDON,1
CARDUI,CARDUI,1
CARIAD,CARIAD,1
CARIDAD,CARIDAD,1
CARIN,CARIÑ,1
CARIN ALEJANDRO,CARIN ALEJANDRO,1
CARINA,CARINA,13
CARIS,CARIS,3
CARISA,CARISA,1
CARISSA,CARISSA,2
CARL,CARL,9
CARLA,CARLA,14
CARLEAH,CARLEAH,1
CARLEE,CARLEE,1
CARLEIGH,CARLEIGH,1
CARLEIONA,CARLEIONA,1
CARLENA,CARLENA,1
CARLENE,CARLENE,1
CARLEY,CARLEY,2
CARLIANA,CARLIANA,1
CARLIE,CARLIE,3
CARLIN,CARLIN,2
CARLINOS,CARLINOS,1
CARLISLE,CARLISLE,4
CARLISSA,CARLISSA,1
CARLO,CARLO,11
CARLOS,CARLOS,197
CARLY,CARLY,12
CARLY JUNE,CARLY JUNE,1
CARLYLE,CARLYLE,2
CARLYNN,CARLYNN,1
CARMANI,CARMANI,2
CARME,CARME,1
CARMEAH,CARMEAH,1
CARMELA,CARMELA,6
CARMELITA,CARMELITA,1
CARMELLA,CARMELLA,4
CARMELLO,CARMELLO,1
CARMELO,CARMELO,26
CARMEN,CARMEN,43
CARMILLA,CARMILLA,1
CARMINE,CARMINE,2
CARMYN,CARMYN,1
CARNELL,CARNELL,1
CAROL,CAROL,2
CAROLA,CAROLA,1
CAROLINA,CAROLINA,54
CAROLINA ANGELA,CAROLINA ANGELA,1
CAROLINE,CAROLINE,172
CAROLYN,CAROLYN,10
CAROLYNN,CAROLYNN,2
CARPENTER,CARPENTER,1
CARREAH,CARREAH,1
CARRICK,CARRICK,1
CARRIE,CARRIE,1
CARRINGTON,CARRINGTON,1
CARROLL,CARROLL,1
CARRSON,CARRSON,1
CARSEN,CARSEN,4
CARSIE,CARSIE,1
CARSON,CARSON,121
CARSON MATHIEU,CARSON MATHIEU,1
CARSYN,CARSYN,7
CARTER,CARTER,241
CARTIER,CARTIER,5
CARVELLA,CARVELLA,1
CARVER,CARVER,1
CARYN,CARYN,1
CARYS,CARYS,1
CAS,CAS,1
CASANDRA,CASANDRA,3
CASANI,CASANI,1
CASE,CASE,17
CASELYN,CASELYN,1
CASEN,CASEN,14
CASEY,CASEY,64
CASH,CASH,67
CASHEL,CASHEL,1
CASHIS,CASHIS,1
CASHIUS,CASHIUS,1
CASHMERE,CASHMERE,1
CASHMIR,CASHMIR,1
CASHTON,CASHTON,2
CASHUS,CASHUS,2
CASIA,CASIA,1
CASIE,CASIE,2
CASILDA,CASILDA,1
CASIMIR,CASIMIR,2
CASIMIRA,CASIMIRA,1
CASIMIRO,CASIMIRO,2
CASIN,CASIN,1
CASON,CASON,19
CASPAR,CASPAR,2
CASPER,CASPER,10
CASPIAN,CASPIAN,14
CASS,CASS,3
CASSADEE,CASSADEE,1
CASSANDRA,CASSANDRA,22
CASSANOVA,CASSANOVA,1
CASSEL,CASSEL,1
CASSIA,CASSIA,7
CASSIAHS,CASSIAHS,1
CASSIAN,CASSIAN,18
CASSIDY,CASSIDY,33
CASSIE,CASSIE,11
CASSIEL,CASSIEL,1
CASSINIA,CASSINIA,1
CASSION,CASSION,1
CASSIUS,CASSIUS,23
CASSIUX,CASSIUX,1
CASTIEL,CASTIEL,8
CASTLE,CASTLE,1
CASWELL,CASWELL,1
CASYN,CASYN,2
CATALAYA,CATALAYA,3
CATALEA,CATALEA,1
CATALEIA,CATALEIA,1
CATALEYA,CATALEYA,60
CATALEYA EMUNAH,CATALEYA EMUNAH,1
CATALIA,CATALIA,1
CATALINA,CATALINA,119
CATALYNA,CATALYNA,4
CATARINA,CATARINA,5
CATARINO,CATARINO,2
CATE,CATE,4
CATELEYA,CATELEYA,1
CATELYN,CATELYN,1
CATERIN,CATERIN,1
CATERINA,CATERINA,1
CATHALINA,CATHALINA,1
CATHARINA,CATHARINA,1
CATHERIN,CATHERIN,1
CATHERINA,CATHERINA,2
CATHERINE,CATHERINE,63
CATHIE,CATHIE,1
CATHLYN,CATHLYN,1
CATHRYN,CATHRYN,1
CATHY,CATHY,1
CATIE,CATIE,1
CATLEYA,CATLEYA,1
CATO,CATO,2
CATON,CATON,2
CATORI,CATORI,2
CATRONN,CATRONN,1
CATTALEYA,CATTALEYA,5
CATTALLEYA,CATTALLEYA,1
CATTELAYA,CATTELAYA,1
CATTLEYA,CATTLEYA,8
